"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"WPR18WA086","INC","96721","2017-11-22T15:23:00Z","Germiston","","South Africa","","ZS-CBI","FALSE","None","","None","0","0","0","","","0","0","HAWKER BEECHCRAFT CORPORATION","390","AIR","FAGM","Rand Airport","FALSE","2","","","NUSC","Minor","","MULTIMANAGED INVESTMENTS (PTY) LTD","N/A","FALSE","","",
"CEN18LA056","ACC","96500","2017-11-22T13:00:00Z","Maple Lake","Minnesota","United States","","N734VH","FALSE","DirectorBrief","2020-05-28T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control while landing, which resulted in a runway excursion.","","45.23611","-93.985557","CESSNA","172N","AIR","MGG","Maple Lake Municipal","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=96500","12/27/2019 7:36:00 PM",
"CEN18LA041","ACC","96386","2017-11-22T11:40:00Z","Bolingbrook","Illinois","United States","","N7111W","FALSE","DirectorBrief","2018-07-05T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during takeoff.","","41.695556","-88.12889","CESSNA","182S","AIR","1C5","Bolingbrook's Clow Int'l","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=96386","1/8/2018 1:05:00 PM",
"GAA18CA053","ACC","96355","2017-11-16T16:10:00Z","Melborne","Florida","United States","","N5381F","FALSE","DirectorBrief","2018-05-14T04:00:00Z","None","0","0","0","The pilot’s loss of directional control during the landing roll on the wet runway.","","28.102777","-80.645278","PIPER","PA 28R","AIR","MLB","MELBOURNE INTL","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=96355","4/2/2018 1:19:00 PM",
"ERA18LA023","ACC","96320","2017-11-02T14:00:00Z","Montague","Massachusetts","United States","","N3512L","FALSE","DirectorBrief","2019-07-23T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the attempted takeoff, which resulted in a runway excursion.","","42.594165","-72.524719","GREAT LAKES","2T1A","AIR","0B5","Turners Falls Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=96320","3/6/2019 12:51:00 PM",
"CEN18WA022","ACC","96279","2017-10-29T17:40:00Z","Bremen","","Germany","","RA-67560","FALSE","None","","None","0","0","0","","","0","0","CESSNA","550","AIR","","","FALSE","","","","UNK","","","Commercial Air Transport","N/A","FALSE","","",
"GAA18CA021","ACC","96235","2017-10-01T12:30:00Z","Block Island","Rhode Island","United States","","N1054S","FALSE","DirectorBrief","2018-02-21T05:00:00Z","Minor","0","0","2","The pilot's use of an incorrect airspeed during landing, which resulted in a runway overrun.","","41.167499","-71.584999","PIPER","PA32R","AIR","BID","BLOCK ISLAND STATE","FALSE","1","","PERS","091","Destroyed","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=96235","1/25/2018 3:33:00 PM",
"ERA17WA331","ACC","96056","2017-09-21T18:20:00Z","Istanbul","","Turkey","","TC-KON","FALSE","None","","Minor","0","0","1","","","40.996665","28.80611","CESSNA","650","AIR","LTBA","Istanbul Atatürk Airport","FALSE","2","","EXEC","NUSN","Destroyed","","Avione Jet","N/A","FALSE","","",
"GAA17CA531","ACC","95993","2017-09-12T10:39:00Z","Kinsley","Kansas","United States","","N9595X","FALSE","DirectorBrief","2017-12-15T05:00:00Z","None","0","0","0","The pilot's decision to continue an unstabilized approach for landing in tailwind conditions, which resulted in a runway overrun and a nose-over.","","37.908889","-99.403053","CESSNA","210","AIR","33K","KINSLEY MUNI","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95993","11/9/2017 3:52:00 PM",
"ERA17LA293","ACC","95891","2017-08-21T14:30:00Z","Guntersville","Alabama","United States","","N73929","FALSE","DirectorBrief","2019-04-08T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control on takeoff.","","34.406112","-86.260833","CESSNA","172","AIR","8A1","GUNTERSVILLE MUNI - JOE STARNE","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95891","12/11/2018 9:54:00 PM",
"ANC17LA046","ACC","95853","2017-08-16T18:00:00Z","Talkeetna","Alaska","United States","","N32LF","FALSE","DirectorBrief","2020-08-03T04:00:00Z","None","0","0","0","The pilot's improper landing in the tailwheel-equipped airplane, which allowed an excessive load on the tailwheel and resulted in the subsequent component fracture, loss of control, runway excursion, and impact with terrain.","","62.696666","-148.91806","THRUSH","S2R","AIR","AK61","STEPHAN LAKE LODGE","FALSE","1","","BUS","091","Substantial","VMC","Glenn Air, Inc.","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95853","5/26/2020 6:27:00 PM",
"GAA17CA487","ACC","95819","2017-08-14T07:58:00Z","Chandler","Arizona","United States","","N915PA","FALSE","DirectorBrief","2017-12-15T05:00:00Z","None","0","0","0","The student pilot's failure to maintain directional control during landing.","","33.269165","-111.811111","PIPER","PA28","AIR","CHD","CHANDLER MUNI","FALSE","1","","INST","091","Substantial","VMC","TransPac Aviation Academy","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95819","11/2/2017 4:58:00 PM",
"WPR17LA177","ACC","95730","2017-07-31T11:40:00Z","Wells","Nevada","United States","","N70LA","FALSE","DirectorBrief","2017-10-17T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during a period of thermal activity, which led to a runway excursion and impact with terrain.","","41.116943","-114.919723","AIR TRACTOR INC","AT 802A","AIR","LWL","WELLS MUNI/HARRIET FIELD","FALSE","1","","FIRF","PUBU","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95730","9/21/2017 1:45:00 PM",
"GAA17CA462","ACC","95738","2017-07-30T10:30:00Z","Butler","Pennsylvania","United States","","N9682S","FALSE","DirectorBrief","2017-12-15T05:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll in crosswind conditions.","","40.776668","-79.95111","CHAMPION","7ECA","AIR","BTP","BUTLER COUNTY/K W SCHOLTER FIE","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95738","10/25/2017 8:06:00 PM",
"ERA17CA216","ACC","95458","2017-06-28T12:45:00Z","Emporia","Virginia","United States","","N2460A","FALSE","DirectorBrief","2018-10-24T04:00:00Z","None","0","0","0","The student pilot's failure to maintain an adequate airspeed for landing and his improper landing flare and recovery from a bounced landing.","","36.686943","-77.48278","CESSNA","172","AIR","EMV","EMPORIA-GREENSVILLE RGNL","FALSE","1","","INST","091","Substantial","VMC","EPIX SERVICES LLC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95458","9/17/2018 11:13:00 AM",
"ERA17LA217","ACC","95459","2017-06-26T14:00:00Z","Blairsville","Georgia","United States","","N865HB","FALSE","DirectorBrief","2019-04-04T04:00:00Z","None","0","0","0","The pilot’s loss of directional control upon landing.","","34.86","-83.991668","BARNES RICHARD B/HOWE MICHAEL","VANS RV 10","AIR","DZJ","BLAIRSVILLE","TRUE","","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95459","1/28/2019 12:37:00 PM",
"CEN17LA198","ACC","95246","2017-05-28T12:00:00Z","LAKEWAY","Texas","United States","","N211ZN","FALSE","DirectorBrief","2017-09-06T04:00:00Z","None","0","0","0","The pilot's failure to attain a proper touchdown point during landing, which resulted in a runway excursion. Contributing to the accident was the pilot’s impaired vision due to his broken eyeglasses.","","30.3575","-97.994445","MOONEY","M20J","AIR","3R9","LAKEWAY AIRPARK","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95246","7/20/2017 7:53:00 PM",
"GAA17CA291","ACC","95203","2017-05-19T21:00:00Z","Carson City","Nevada","United States","","N6203S","FALSE","DirectorBrief","2017-10-31T04:00:00Z","None","0","0","0","The pilot’s unstabilized approach during the landing flare and his exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall.","","39.192222","-119.732498","CESSNA","T182","AIR","CXP","CARSON","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=95203","10/5/2017 11:20:00 AM",
"CEN17LA145","ACC","94962","2017-03-19T09:55:00Z","Columbia","Illinois","United States","","N1915N","FALSE","DirectorBrief","2018-01-25T05:00:00Z","None","0","0","0","The partial loss of engine power due to carburetor icing.","","38.45222","-90.236114","CESSNA","120","AIR","H49","SACKMAN FIELD","FALSE","1","","INST","091","Substantial","VMC","AERONCA CHAMP CLUB INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94962","11/21/2017 4:28:00 PM",
"CEN17LA119","ACC","94824","2017-03-03T19:30:00Z","Hebron","Nebraska","United States","","N381LB","FALSE","DirectorBrief","2018-11-06T05:00:00Z","None","0","0","0","A loss of directional control during landing for reasons that could be determined based on the available information.","","40.151943","-97.584442","MOONEY","M20F","AIR","HJH","HEBRON MUNI","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94824","6/18/2018 6:15:00 PM",
"GAA17CA164","ACC","94798","2017-02-28T14:45:00Z","Prentiss","Mississippi","United States","","N422BR","FALSE","DirectorBrief","2017-06-07T04:00:00Z","None","0","0","0","The pilot's decision to take off with a gusting tailwind and his subsequent failure to maintain directional control.","","31.595277","-89.906387","AIR TRACTOR INC","AT 802","AIR","M43","PRENTISS-JEFFERSON DAVIS COUNT","FALSE","1","","POSI","137","Substantial","VMC","AIRBOURN AVIATION LLC.","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94798","5/4/2017 6:22:00 PM",
"GAA17CA123","ACC","94652","2017-01-24T16:55:00Z","Wichita","Kansas","United States","","N4792T","FALSE","DirectorBrief","2017-06-07T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control while landing in gusting crosswind conditions.","","37.643611","-97.425834","PIPER","PA 28R","AIR","ICT","WICHITA DWIGHT D EISENHOWER NA","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94652","5/11/2017 6:52:00 PM",
"CEN17FA067","ACC","94562","2017-01-04T13:08:00Z","Brookfield","Wisconsin","United States","","N311SD","FALSE","DirectorBrief","2019-03-18T04:00:00Z","Fatal","1","1","0","The pilot's failure to abort the takeoff when he was not able to maintain directional control in the strong crosswind conditions.","","43.090278","-88.178054","Demmer","BD-4","AIR","02C","Capitol Airport","TRUE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94562","1/31/2019 1:52:00 PM",
"CEN17LA047","ACC","94456","2016-12-04T19:53:00Z","Gunnison","Colorado","United States","","N332SE","FALSE","DirectorBrief","2017-06-20T04:00:00Z","None","0","0","0","The pilot’s failure to fly a stabilized approach and his inadequate landing flare, which resulted in a hard landing. Contributing to the accident was the pilot’s failure to ensure that the airplane was properly serviced with fuel before departing on the flight.","","38.534442","-106.931663","CESSNA","Citation 500","AIR","GUC","Gunnison-Crested Butte Airport","FALSE","2","","BUS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94456","4/20/2017 4:35:00 PM",
"WPR17LA030","ACC","94462","2016-11-30T18:30:00Z","Scottsdale","Arizona","United States","","N9175N","FALSE","DirectorBrief","2020-09-14T04:00:00Z","None","0","0","0","The pilot’s loss of directional control during the landing roll, which resulted in the runway excursion onto the rock-covered runway safety area.","","33.613609","-111.921386","AERO COMMANDER","690","AIR","SDL","SCOTTSDALE","FALSE","2","","POSI","091","Substantial","VMC","AIR WEST INC","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94462","7/8/2020 1:36:00 PM",
"CEN17WA040","INC","94384","2016-11-14T17:30:00Z","Albrook","","Panama","","N303CZ","FALSE","None","","None","0","0","0","","","0","0","BOMBARDIER","BD 100-1A10","AIR","MPMG","Marcos A. Gelabert Intl.","FALSE","2","","","NUSN","Minor","VMC","Delaware Trust Co Trustee","N/A","FALSE","https://data.ntsb.gov/Docket?ProjectID=94384","5/14/2018 6:29:00 PM",
"GAA17CA071","ACC","94390","2016-11-14T16:30:00Z","Lincoln","California","United States","","N120MD","FALSE","DirectorBrief","2017-04-10T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll, which resulted in a runway excursion.","","38.914722","-121.353614","CESSNA","120","AIR","LHM","LINCOLN RGNL/KARL HARDER FIELD","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94390","3/29/2017 12:20:00 PM",
"GAA17CA073","ACC","94409","2016-11-10T17:00:00Z","Hurricane","Utah","United States","","N1028Q","FALSE","DirectorBrief","2017-01-18T05:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during takeoff, which resulted in a runway excursion.","","37.1375","-113.306945","CARTER RICHARD L","BUDDY BABY LAKES","AIR","1L8","GENERAL DICK STOUT FIELD","TRUE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94409","12/8/2016 9:46:00 PM",
"GAA17CA056","ACC","94342","2016-11-05T11:00:00Z","Davis","California","United States","","N6703L","FALSE","DirectorBrief","2017-01-18T05:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during a simulated left engine failure during takeoff. Also causal to the accident was the flight instructor's delayed remedial action to maintain directional control and reduce the right engine mixture control.","","38.574443","-121.858055","BEECH","76","AIR","DWA","YOLO COUNTY","FALSE","2","","INST","091","Substantial","VMC","WiStratus Aviation","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=94342","12/7/2016 12:24:00 PM",
