ntsbno,eventtype,eventdate_ntsb,city,state,country,n,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,latitude,longitude,make,model,airportid_ntsb,airportname,amateurbuilt,numberofengines,purposeofflight,far,aircraftdamage,weathercondition,operator,docketurl,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,metar,weatherstation,weather_source,distance_nm,time_diff,crosswind_component,tailwind_component
ERA15LA300,ACC,2015-08-08 10:15:00+00:00,Hot Springs,Virginia,United States,N7506S,Minor,0,0,2,A partial loss of engine power during initial climb due to the failure of a magneto. Contributing to the accident was the pilot's decision to operate the airplane without a current annual inspection.,37.946666,-79.84333,CESSNA,182,HSP,INGALLS FIELD,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91733,2015-08-08 10:10:00+00:00,60.0,60.0,100.0,100.0,3.0,20.5,2.5,30.04,0.0,KHSP 081010Z AUTO 10003KT 2 1/2SM BR BKN002 OVC012 16/16 A3004 RMK AO2 T01550155,KHSP,PRIMARY,0.0,0 days 00:05:00,2.954423259036624,-0.5209445330007909
WPR15LA226,ACC,2015-08-01 10:30:00+00:00,Selma,California,United States,N49153,Minor,0,0,2,"The pilot receiving instruction's use of an excessive pitch attitude during takeoff with the airplane near its maximum gross weight in hot and humid conditions, which degraded the airplane’s climb performance and resulted in a collision with obstacles during an off-airport landing. Contributing to the accident was the flight instructor's delayed remedial action.",36.34,-119.657218,TAYLORCRAFT,12-m,0Q4,Selma,False,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91686,2015-08-01 10:53:00+00:00,74.0,55.0,51.65,250.0,4.0,20.5,10.0,29.92,0.0,KHJO 011053Z AUTO 25004KT 10SM CLR 23/13 A2992 RMK AO2 SLP132 T02330128,HJO,FALLBACK,2.3786535125007595,0 days 00:23:00,-3.7587704831436337,-1.3680805733026742
ERA15LA289,ACC,2015-07-23 16:05:00+00:00,Fort Lauderdale,Florida,United States,N4631J,None,0,0,0,"The undetected fatigue cracks in the engine and nose landing gear (NLG) strut mount assembly, which prevented the proper alignment of the NLG after it was extended and the pilots from being able to maintain directional control after touchdown.",26.196111,-80.168052,PIPER,PA-28R-180,FXE,Fort Lauderdale Executive,False,1.0,INST,091,Substantial,VMC,SkyEagle Aviation Academy,https://data.ntsb.gov/Docket?ProjectID=91658,2015-07-23 15:53:00+00:00,92.0,73.0,54.18,210.0,5.0,23.0,10.0,30.07,0.0,KFXE 231553Z 21005KT 10SM SCT038 SCT200 33/23 A3007 RMK AO2 SLP183 T03330228,KFXE,PRIMARY,0.0,0 days 00:12:00,-2.5000000000000004,-4.330127018922193
GAA15CA194,ACC,2015-07-22 14:00:00+00:00,Monte Vista,Colorado,United States,N402KN,None,0,0,0,"The pilot's failure to maintain directional control during the landing, which resulted in a runway excursion and collision with objects.",37.52861,-106.045829,AIR TRACTOR INC,AT 402B,MVI,MONTE VISTA MUNICIPAL,False,1.0,AAPL,137,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91610,2015-07-22 13:52:00+00:00,55.0,44.0,66.41,0.0,0.0,20.5,10.0,30.25,0.0,KALS 221352Z AUTO 00000KT 10SM CLR 13/07 A3025 RMK AO2 SLP152 T01280067,ALS,FALLBACK,10.277207394816443,0 days 00:08:00,0.0,0.0
ERA15LA266,ACC,2015-07-13 14:30:00+00:00,Southbridge,Massachusetts,United States,N1356R,None,0,0,0,"The pilot’s decision to abort the takeoff with insufficient runway remaining, which resulted in a runway excursion.",42.107223,-72.036941,GRUMMAN AMERICAN AVN. CORP.,AA 5,3B0,SOUTHBRIDGE MUNI,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91549,2015-07-13 14:54:00+00:00,79.0,60.0,52.37,130.0,6.0,20.5,9.0,29.97,0.0,KORH 131454Z VRB06KT 9SM CLR 26/16 A2997 RMK AO2 SLP142 T02610156 58001,ORH,FALLBACK,12.220684309988146,0 days 00:24:00,4.596266658713868,-3.8567256581192364
WPR15WA225,INC,2015-07-05 04:00:00+00:00,Tamuning,NA,United States,HL8224,None,0,0,0,UNKNOWN,13.483888,144.796951,BOEING,737-800,,,False,,UNKNOWN,NA,Minor,UNKNOWN,Korean Airlines,NA,2015-06-28 23:55:00+00:00,77.0,57.2,50.43,270.0,8.0,20.5,10.0,29.95,0.0,KDVO 282355Z AUTO 27008KT 10SM CLR 25/14 A2995 RMK AO2,KDVO,PRIMARY,0.0,6 days 04:05:00,-8.0,-1.4695761589768238e-15
GAA15CA149,ACC,2015-06-28 11:45:00+00:00,Novato,California,United States,N9069J,Minor,0,0,2,"The pilot's improper pitch control which resulted in a bounced landing, runway excursion, and collision with terrain.",38.143611,-122.556114,PIPER,PA 28-180,DVO,NOVATO,False,1.0,PERS,091,Substantial,VMC,RMG PARTNERS CORP,https://data.ntsb.gov/Docket?ProjectID=91466,2015-06-28 11:35:00+00:00,60.8,57.2,87.92,340.0,5.0,20.5,10.0,29.99,0.0,KDVO 281135Z AUTO 34005KT 10SM SCT017 16/14 A2999 RMK AO2,KDVO,PRIMARY,0.0,0 days 00:10:00,-1.710100716628343,4.698463103929543
GAA15CA156,ACC,2015-06-26 09:50:00+00:00,Vernal,Utah,United States,N3159E,None,0,0,0,"The pilot's failure to maintain directional control during landing in crosswind conditions, which resulted in a runway excursion and an impact with an airport sign.",40.444721,-109.51139,CESSNA,172N,VEL,VERNAL RGNL,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91485,2015-06-26 09:53:00+00:00,73.0,38.0,27.9,60.0,10.0,20.5,10.0,30.21,0.0,KVEL 260953Z AUTO 06010KT 10SM CLR 23/03 A3021 RMK AO2 SLP146 T02280033,KVEL,PRIMARY,0.0,0 days 00:03:00,8.660254037844386,5.000000000000001
GAA15CA155,ACC,2015-06-24 13:30:00+00:00,Salisbury,Maryland,United States,N577MA,None,0,0,0,"The student pilot's loss of directional control during the landing roll, resulting in a runway excursion and collision with terrain.",38.340278,-75.509445,DIAMOND AIRCRAFT IND INC,DA 20 C1,SBY,SALISBURY-OCEAN CITY WICOMICO,False,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91483,2015-06-24 13:54:00+00:00,76.0,66.0,71.42,10.0,5.0,20.5,10.0,30.04,0.0,KSBY 241354Z 01005KT 10SM CLR 24/19 A3004 RMK AO2 SLP175 T02440189,KSBY,PRIMARY,0.0,0 days 00:24:00,0.8682408883346516,4.92403876506104
GAA15CA135,ACC,2015-06-23 06:18:00+00:00,Nyssa,Oregon,United States,N2159C,None,0,0,0,"The pilot's failure to maintain directional control during takeoff, resulting in a runway excursion and collision with terrain.",43.897777,-116.989997,WSK PZL MIELEC,M 18A,97OG,BYBEE FIELD,False,1.0,AAPL,137,Substantial,VMC,BYBEE AIR SERVICE INC,https://data.ntsb.gov/Docket?ProjectID=91430,2015-06-23 05:53:00+00:00,67.0,50.0,54.51,0.0,0.0,20.5,10.0,29.95,0.0,KONO 230553Z AUTO 00000KT 10SM CLR 19/10 A2995 RMK AO2 SLP130 T01940100 10317 20178 53007,ONO,FALLBACK,7.035439466675154,0 days 00:25:00,0.0,0.0
GAA15CA071,ACC,2015-05-14 14:15:00+00:00,Atlanta,Georgia,United States,N741CD,None,0,0,0,The pilot's failure to maintain pitch control during the landing. Contributing to this accident was the pilot's lack of experience with the airplane's performance characteristics during the approach resulting in a hard landing and runway excursion.,33.875556,-84.30194,CIRRUS DESIGN CORP,SR22,PDK,DEKALB-PEACHTREE,False,1.0,PERS,091,Substantial,VMC,N741CD LLC,https://data.ntsb.gov/Docket?ProjectID=91175,2015-05-14 13:53:00+00:00,68.0,51.0,54.66,70.0,8.0,20.5,8.0,30.31,0.0,KPDK 141353Z 07008KT 030V120 8SM CLR 20/11 A3031 RMK AO2 SLP254 T02000106,KPDK,PRIMARY,0.0,0 days 00:22:00,7.5175409662872665,2.7361611466053506
GAA15CA067,ACC,2015-05-11 10:15:00+00:00,Rigby,Idaho,United States,N2058U,None,0,0,0,The pilot's failure to maintain directional control of the airplane during landing roll.,43.642501,-111.929443,MAULE,M 4-220C,U56,City of Rigby,False,1.0,FLTS,091,Substantial,VMC,JENKINS MICHAEL D,https://data.ntsb.gov/Docket?ProjectID=91162,2015-05-11 09:53:00+00:00,32.0,25.0,75.0,350.0,6.0,20.5,10.0,30.1,0.0,KIDA 110953Z AUTO 35006KT 10SM CLR 00/M04 A3010 RMK AO2 SLP187 T00001039,IDA,FALLBACK,9.475133177155412,0 days 00:22:00,-1.0418890660015823,5.908846518073248
GAA15CA049,ACC,2015-04-24 12:00:00+00:00,Clearwater,Florida,United States,N1576V,None,0,0,0,"The pilot's excessive airspeed during landing, which resulted in abnormal runway contact, a runway excursion, and substantial damage to the airplane.",27.961389,-82.727218,CESSNA,172M,CLW,CLEARWATER AIR PARK,False,1.0,PERS,091,Substantial,VMC,Clearwater Helicopters,https://data.ntsb.gov/Docket?ProjectID=91079,2015-04-24 11:55:00+00:00,75.2,71.6,88.59,310.0,6.0,20.5,10.0,29.97,0.0,KCLW 241155Z AUTO 31006KT 10SM SCT013 SCT023 BKN048 24/22 A2997 RMK AO2,KCLW,PRIMARY,0.0,0 days 00:05:00,-4.596266658713869,3.8567256581192355
GAA15CA034,ACC,2015-04-06 21:00:00+00:00,Portland,Tennessee,United States,N3586Y,Minor,0,0,1,The pilot's failure to perform a go-around in time to prevent a runway overrun and collision with terrain.,36.592498,-86.476943,CESSNA,182F,1M5,PORTLAND MUNI,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=90997,2015-04-06 20:53:00+00:00,61.0,57.0,86.79,180.0,13.0,21.0,10.0,30.05,0.12,KBWG 062053Z AUTO 18013G21KT 10SM -RA FEW080 OVC100 16/14 A3005 RMK AO2 PK WND 18027/1954 SLP173 P0012 60017 T01610139 58026,BWG,FALLBACK,22.49110013333803,0 days 00:07:00,1.592040838891559e-15,-13.0
GAA15CA030,ACC,2015-03-26 16:40:00+00:00,Fort Meade,Maryland,United States,N7889N,None,0,0,0,"The flight instructor's decision to land the airplane without sufficient runway to stop, resulting in a runway excursion and substantial damage to the right wing of the airplane.",39.085556,-76.765274,CESSNA,R172E,KFME,Tipton,False,1.0,INST,091,Substantial,VMC,UNITED STATES AIR FORCE OWNER,https://data.ntsb.gov/Docket?ProjectID=90969,2015-03-26 16:54:00+00:00,57.0,55.0,93.08,200.0,5.0,20.5,5.0,29.79,0.01,KBWI 261654Z 20005KT 5SM BR BKN007 OVC013 14/13 A2979 RMK AO2 RAE11 SLP089 P0001 T01390128,BWI,FALLBACK,6.484435738,0 days 00:14:00,-1.7101007166283433,-4.698463103929543
ERA15LA186,ACC,2015-03-21 18:07:00+00:00,Woodstock,Georgia,United States,N8803W,None,0,0,0,"The pilot's failure to attain the proper touchdown point on the short, wet, turf runway. Contributing to the accident was the pilot’s use of a high approach speed.",34.105834,-84.448333,PIPER,PA-28-235,5GA4,AIR ACRES,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=91032,2015-03-21 17:53:00+00:00,69.0,44.0,40.45,0.0,0.0,20.5,10.0,30.11,0.0,KPDK 211753Z 00000KT 10SM CLR 21/07 A3011 RMK AO2 SLP191 T02060067 10206 20111 58015,PDK,FALLBACK,15.57361359920382,0 days 00:14:00,0.0,0.0
GAA15CA012,ACC,2015-03-19 18:20:00+00:00,Midland,Texas,United States,N2722M,Minor,0,0,1,The pilot's excessive braking during the landing roll.,31.942499,-102.201942,PIPER,PA 12,7T7,SKYWEST INC,False,1.0,PERS,091,Substantial,VMC,WATSON JAY C,https://data.ntsb.gov/Docket?ProjectID=90899,2015-03-19 18:23:00+00:00,46.4,17.6,31.28,350.0,7.0,20.5,10.0,30.32,0.0,KCGE 191823Z AUTO 35007KT 10SM CLR 08/M08 A3032 RMK AO1,KCGE,PRIMARY,0.0,0 days 00:03:00,-1.2155372436685128,6.893654271085456
GAA15CA014,ACC,2015-03-19 17:30:00+00:00,Cambridge,Maryland,United States,N731HG,None,0,0,0,The pilot's failure to maintain directional control during takeoff.,38.541389,-76.032501,COSTRUZIONI AERONAUTICHE TECNA,P92 EAGLET,CGE,CAMBRIDGE-DORCHESTER,False,1.0,PERS,091,Substantial,VMC,Chesapeake Sport Pilot,https://data.ntsb.gov/Docket?ProjectID=90910,2015-03-19 17:23:00+00:00,44.6,17.6,33.49,0.0,0.0,20.5,10.0,30.34,0.0,KCGE 191723Z AUTO 00000KT 10SM CLR 07/M08 A3034 RMK AO1,KCGE,PRIMARY,0.0,0 days 00:07:00,0.0,0.0
WPR15LA136,ACC,2015-03-19 16:30:00+00:00,Red Bluff,California,United States,N8403Y,Serious,0,1,3,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and collision with terrain.",40.150554,-122.25222,PIPER,PA30 - NO SERIES,RBL,Red Bluff Municipal,False,2.0,PERS,091,Substantial,VMC,Robert A Blair,https://data.ntsb.gov/Docket?ProjectID=90950,2015-03-19 16:23:00+00:00,44.6,17.6,33.49,360.0,5.0,20.5,10.0,30.35,0.0,KCGE 191623Z AUTO 36005KT 10SM CLR 07/M08 A3035 RMK AO1,KCGE,PRIMARY,0.0,0 days 00:07:00,-1.2246467991473533e-15,5.0
GAA15CA031,ACC,2015-03-16 12:00:00+00:00,Easton,Maryland,United States,N2026V,Minor,0,0,1,The pilot's failure to maintain directional control during the landing roll.,38.7975,-76.071945,CESSNA,140,ESN,EASTON/NEWNAM FIELD,False,1.0,PERS,091,Substantial,VMC,HANNEGAN KENNETH P,https://data.ntsb.gov/Docket?ProjectID=90974,2015-03-16 11:55:00+00:00,33.8,33.8,100.0,0.0,0.0,20.5,10.0,30.12,0.0,KESN 161155Z 00000KT 10SM SKC 01/01 A3012,KESN,PRIMARY,0.0,0 days 00:05:00,0.0,0.0
GAA15CA007,ACC,2015-03-13 17:40:00+00:00,Afton,Wyoming,United States,C-FTAD,None,0,0,0,The pilot's failure to maintain directional control during landing.,42.707778,-110.941947,AVIAT,A1 - B,AFO,AFTON MUNI,False,1.0,PERS,091,Substantial,VMC,Douglass Miller Tadman,https://data.ntsb.gov/Docket?ProjectID=90875,2015-03-13 17:35:00+00:00,32.0,28.4,86.39,0.0,0.0,20.5,10.0,30.5,0.0,KAFO 131735Z AUTO 00000KT 10SM CLR 00/M02 A3050 RMK AO2,KAFO,PRIMARY,0.0,0 days 00:05:00,0.0,0.0
GAA15CA021,ACC,2015-03-08 11:00:00+00:00,Ramona,California,United States,N2030M,None,0,0,0,"The pilot's improper recovery from a bounced landing, which resulted in a loss of control.",33.039165,-116.914718,CESSNA,182M,RNM,RAMONA,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=90931,2015-03-08 10:53:00+00:00,41.0,36.0,82.09,130.0,3.0,20.5,10.0,30.01,0.0,KRNM 081053Z AUTO 13003KT 10SM CLR 05/02 A3001 RMK AO2 SLP155 T00500022,KRNM,PRIMARY,0.0,0 days 00:07:00,2.298133329356934,-1.9283628290596182
ERA15LA125,ACC,2015-02-10 12:39:00+00:00,Isla de Vieques,Puerto Rico,United States,N223PB,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll with a strong crosswind, which resulted in a runway excursion.",18.221546,-66.589485,CESSNA,402C,TJVQ,Antonio Rivera Rodriquez Airpo,False,2.0,UNKNOWN,135,Substantial,VMC,HYANNIS AIR SERVICE INC,https://data.ntsb.gov/Docket?ProjectID=90707,2015-03-08 00:53:00+00:00,69.0,43.0,38.81,270.0,7.0,20.5,10.0,29.96,0.0,KRNM 080053Z 27007KT 10SM CLR 21/06 A2996 RMK AO2 SLP140 T02060061,KRNM,PRIMARY,0.0,25 days 12:14:00,-7.0,-1.2858791391047208e-15
ERA15LA058,ACC,2014-11-24 12:07:00+00:00,TAMPA,Florida,United States,N610KC,None,0,0,0,The collapse of the left main landing gear for reasons that could not be determined during postaccident examination.,27.915555,-82.449447,CESSNA,T210,TPF,PETER O KNIGHT,False,1.0,AOBV,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=90424,2014-11-24 12:15:00+00:00,73.4,71.6,94.1,190.0,4.0,20.5,2.0,29.96,0.0,KTPF 241215Z AUTO 19004KT 2SM BR BKN006 BKN009 OVC013 23/22 A2996 RMK AO2,KTPF,PRIMARY,0.0,0 days 00:08:00,-0.6945927106677219,-3.939231012048832
WPR15LA013,ACC,2014-10-14 16:00:00+00:00,Bountiful,Utah,United States,N647Q,None,0,0,0,The pilot's loss of directional control during a tailwind landing.,40.869445,-111.927223,BEECH,H35,BTF,Bountiful Skypark,False,1.0,PERS,091,Substantial,VMC,Don Peterson,https://data.ntsb.gov/Docket?ProjectID=90251,2014-10-14 15:53:00+00:00,53.6,35.6,50.36,140.0,6.0,20.5,10.0,30.18,0.0,KSLC 141553Z 14006KT 10SM FEW200 12/02 A3018,SLC,FALLBACK,6.173123554157951,0 days 00:07:00,3.856725658119237,-4.596266658713867
CEN14LA519,ACC,2014-09-19 19:00:00+00:00,Woodburn,Indiana,United States,N9913P,None,0,0,0,A loss of engine power during takeoff for reasons that could not be determined based on the available information.,41.125,-84.853332,PIPER,PA 36-285,53II,Steinman,False,1.0,AAPL,137,Substantial,VMC,Gaerte AG Service LLC,https://data.ntsb.gov/Docket?ProjectID=90152,2014-09-19 18:54:00+00:00,69.0,49.0,48.6,110.0,8.0,20.5,10.0,30.17,0.0,KFWA 191854Z 11008KT 10SM FEW050 BKN250 21/09 A3017 RMK AO2 SLP215 T02060094,FWA,FALLBACK,18.422149903865662,0 days 00:06:00,7.517540966287267,-2.7361611466053497
ERA14LA448,ACC,2014-09-19 11:00:00+00:00,Leesburg,Florida,United States,N13394,None,0,0,0,The flight instructor’s delayed remedial action and his subsequent loss of directional control during landing on a wet runway for reasons that could not be determined because postaccident examination of the airplane revealed no anomalies.,28.822778,-81.808334,CESSNA,172M,LEE,Leesburg International,False,1.0,INST,091,Substantial,VMC,Apopka Aviation & Flight Services,https://data.ntsb.gov/Docket?ProjectID=90121,2014-09-19 10:54:00+00:00,48.0,47.0,96.02,90.0,6.0,20.5,2.0,30.21,0.0,KFWA 191054Z 09006KT 2SM BR FEW004 09/08 A3021 RMK AO2 SLP230 T00890083,FWA,FALLBACK,18.422149903865662,0 days 00:06:00,6.0,3.6739403974420594e-16
CEN14FA505,ACC,2014-09-19 08:47:00+00:00,Conroe,Texas,United States,N322QS,None,0,0,0,"The second-in-command's (SIC) engagement of the emergency parking brake (EPB), which decreased the airplane's braking performance and prevented it from stopping on the available runway. Contributing to the SIC's decision to engage the EPB was the lower-than-anticipated deceleration due to a wet-runway friction level that was far lower than the levels used to determine the wet-runway stopping distances in the Airplane Flight Manual (AFM) and necessitated a landing distance considerably greater than that published in the AFM.",30.36,-95.414443,EMBRAER,EMB 505,CXO,Lone Star Executive Airport,False,2.0,POSI,091,Substantial,IMC,"NetJets Aviation, Inc.",https://data.ntsb.gov/Docket?ProjectID=90106,2014-09-19 08:50:00+00:00,73.4,71.6,94.1,120.0,5.0,20.5,10.0,29.89,0.0,KCXO 190850Z AUTO 12005KT 10SM VCTS OVC004 23/22 A2989 RMK AO2 LTG DSNT SE $,KCXO,PRIMARY,0.0,0 days 00:03:00,4.330127018922194,-2.499999999999999
CEN14LA493,ACC,2014-09-03 11:00:00+00:00,Vinton,Iowa,United States,N229HP,None,0,0,0,The pilot's loss of directional control during landing after the airplane encountered uneven pavement at the intersection with a crossing runway.,42.218612,-92.025833,DAVIS BENNY,CHRISTEN EAGLE II,VTI,Vinton Veterans Memorial,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=90056,2014-09-03 11:00:00+00:00,57.74,56.3,94.94,160.0,3.0,20.5,5.0,29.97,0.0,KVTI 031100Z AUTO 16003KT 5SM BR CLR 14/14 A2997 RMK AO2 T01430135,KVTI,PRIMARY,0.0,0 days 00:00:00,1.0260604299770066,-2.819077862357725
CEN14CA404,ACC,2014-07-31 14:35:00+00:00,Traverse City,Michigan,United States,N8461D,Minor,0,0,1,"The pilot's loss of directional control during landing, resulting in a runway excursion and the airplane nosing over.",44.741664,-85.581665,PIPER,PA 18,TVC,Cherry Capital,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=89800,2014-07-31 14:53:00+00:00,69.0,53.0,56.66,190.0,3.0,20.5,10.0,29.96,0.0,KTVC 311453Z 19003KT 10SM FEW250 21/12 A2996 RMK AO2 SLP145 T02060117 53002,KTVC,PRIMARY,0.0,0 days 00:18:00,-0.5209445330007914,-2.954423259036624
WPR14LA307,ACC,2014-07-22 09:15:00+00:00,Auburn,Washington,United States,N60PB,None,0,0,0,A collapse of the nose landing gear for reasons that could not be determined based on the available information.,47.327777,-122.226669,PIPER,PA 46 350P,S50,Auburn Municipal,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=89714,2014-07-22 08:53:00+00:00,58.0,52.0,80.55,0.0,0.0,20.5,10.0,30.03,0.0,KSEA 220853Z 00000KT 10SM CLR 14/11 A3003 RMK AO2 SLP172 T01440111 50005 $,SEA,FALLBACK,7.872804557768415,0 days 00:22:00,0.0,0.0
ERA14FA327,ACC,2014-07-05 12:11:00+00:00,Parma,New York,United States,N76850,Fatal,1,0,0,The pilot's decision to land with a quartering tailwind and his failure to maintain directional control during the landing roll. Contributing to the severity of the pilot's injuries was the failure of the aluminum center safety belt bracket.,43.222778,-77.812225,CESSNA,140,7NK4,RIDGE ROAD WEST,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=89607,2014-07-05 11:54:00+00:00,63.0,51.0,65.14,280.0,7.0,20.5,10.0,30.23,0.0,KROC 051154Z 28007KT 10SM CLR 17/11 A3023 RMK AO2 SLP238 T01720106 10172 20111 53009,ROC,FALLBACK,8.721359680458121,0 days 00:17:00,-6.893654271085457,1.2155372436685097
CEN14CA335,ACC,2014-06-28 11:15:00+00:00,Holland,Michigan,United States,N19992,None,0,0,0,The pilot's improper recovery from a bounced landing resulting in a loss of directional control.,42.744167,-86.108886,CESSNA,172M,BIV,WEST MICHIGAN RGNL,False,1.0,PERS,091,Substantial,VMC,Private Individual,https://data.ntsb.gov/Docket?ProjectID=89593,2014-06-28 10:53:00+00:00,71.0,65.0,81.0,140.0,4.0,19.0,10.0,30.07,0.0,KBIV 281053Z AUTO 14004KT 10SM CLR 22/18 A3007 RMK AO2 SLP177 T02170183,KBIV,PRIMARY,0.0,0 days 00:22:00,2.571150438746158,-3.0641777724759116
ERA14LA312,ACC,2014-06-25 07:50:00+00:00,Houston,Mississippi,United States,N800MK,Minor,0,0,2,"The pilot’s failure to maintain a stabilized approach and his subsequent failure to maintain airplane control during the landing flare, which resulted in touchdown off the side of the runway and collision with a ditch.",33.890277,-89.019447,RAYTHEON AIRCRAFT COMPANY,C90A,M44,Houston Municipal,False,2.0,EXEC,091,Substantial,VMC,"BECS, LLC",https://data.ntsb.gov/Docket?ProjectID=89540,2014-06-25 07:53:00+00:00,73.0,71.0,93.52,210.0,3.0,20.5,10.0,30.04,0.0,KGWO 250753Z AUTO 21003KT 10SM CLR 23/22 A3004 RMK AO2 SLP170 T02280217 TSNO,GWO,FALLBACK,58.45640947246128,0 days 00:03:00,-1.5000000000000004,-2.598076211353316
WPR14LA250,ACC,2014-06-19 08:20:00+00:00,Alturas,California,United States,N6091R,None,0,0,0,The airplane’s failure to attain rotation speed during the takeoff roll for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation. Contributing to the accident was the pilot’s delayed decision to abort the takeoff with insufficient runway remaining to stop.,41.479999,-120.569999,CESSNA,172RG,AAT,ALTURAS MUNI,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=89474,2014-06-19 07:55:00+00:00,51.0,25.0,35.89,70.0,3.0,20.5,10.0,30.08,0.0,KAAT 190755Z AUTO 07003KT 10SM CLR 11/M04 A3008 RMK AO2 SLP156 T01061039 402611011,KAAT,PRIMARY,0.0,0 days 00:25:00,2.819077862357725,1.0260604299770064
